home,away,shots_on_goal_home,shots_on_goal_away,shots_off_goal_home,shots_off_goal_away,total_shots_home,total_shots_away,blocked_shots_home,blocked_shots_away,shots_insidebox_home,shots_insidebox_away,shots_outsidebox_home,shots_outsidebox_away,fouls_home,fouls_away,corner_kicks_home,corner_kicks_away,offsides_home,offsides_away,ball_possession_home,ball_possession_away,yellow_cards_home,yellow_cards_away,red_cards_home,red_cards_away,goalkeeper_saves_home,goalkeeper_saves_away,total_passes_home,total_passes_away,passes_accurate_home,passes_accurate_away,passes_percentage_home,passes_percentage_home_away,result
Santos,Atletico Paranaense,5.0,4.0,5.0,4.0,15.0,10.0,5.0,2.0,11.0,3.0,4.0,7.0,8.0,17.0,12.0,5.0,2.0,2.0,62.0,38.0,2.0,6.0,0.0,0.0,4.0,4.0,512.0,317.0,454.0,239.0,89.0,75.0,2
Santos,Atletico Paranaense,11.0,4.0,8.0,2.0,22.0,9.0,3.0,3.0,14.0,6.0,8.0,3.0,8.0,15.0,10.0,3.0,1.0,1.0,60.0,40.0,3.0,6.0,0.0,0.0,3.0,9.0,425.0,286.0,326.0,194.0,77.0,68.0,1
Santos,Atletico Paranaense,6.0,2.0,5.0,6.0,11.0,12.0,0.0,4.0,6.0,6.0,5.0,6.0,9.0,22.0,2.0,6.0,0.0,0.0,32.0,68.0,1.0,1.0,0.0,0.0,1.0,3.0,292.0,587.0,225.0,524.0,77.0,89.0,2
Santos,Atletico Paranaense,8.0,2.0,7.0,10.0,18.0,12.0,3.0,0.0,10.0,7.0,8.0,5.0,17.0,13.0,7.0,4.0,2.0,2.0,54.0,46.0,2.0,2.0,0.0,0.0,1.0,7.0,502.0,425.0,434.0,342.0,86.0,80.0,2
Santos,Atletico Paranaense,4.0,3.0,5.0,7.0,11.0,14.0,2.0,4.0,6.0,4.0,5.0,10.0,19.0,21.0,5.0,4.0,1.0,2.0,49.0,51.0,3.0,3.0,0.0,0.0,3.0,3.0,360.0,387.0,270.0,312.0,75.0,81.0,2
Santos,Cruzeiro,5.0,2.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,13.0,15.0,3.0,2.0,5.0,49.0,51.0,1.0,4.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2
Santos,Cruzeiro,3.0,4.0,3.0,7.0,8.0,13.0,2.0,2.0,5.0,8.0,4.0,5.0,12.0,10.0,2.0,4.0,5.0,2.0,50.0,50.0,1.0,1.0,0.0,0.0,4.0,2.0,517.0,502.0,431.0,411.0,83.0,82.0,2
Santos,Cruzeiro,1.0,2.0,7.0,7.0,13.0,14.0,5.0,5.0,8.0,6.0,5.0,8.0,8.0,14.0,9.0,6.0,1.0,0.0,54.0,46.0,2.0,3.0,0.0,0.0,1.0,1.0,509.0,427.0,436.0,366.0,86.0,86.0,0
Santos,Cruzeiro,6.0,4.0,4.0,7.0,16.0,17.0,6.0,6.0,11.0,12.0,5.0,5.0,12.0,12.0,5.0,7.0,0.0,0.0,54.0,46.0,1.0,4.0,0.0,0.0,3.0,6.0,496.0,407.0,417.0,335.0,84.0,82.0,0
Santos,Cruzeiro,11.0,2.0,12.0,6.0,25.0,9.0,2.0,1.0,13.0,4.0,12.0,5.0,16.0,19.0,10.0,4.0,4.0,1.0,56.0,44.0,2.0,2.0,0.0,0.0,1.0,7.0,453.0,355.0,378.0,281.0,83.0,79.0,2
Santos,Figueirense,5.0,2.0,6.0,2.0,11.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,14.0,6.0,2.0,2.0,1.0,60.0,40.0,1.0,5.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2
Santos,Figueirense,8.0,1.0,6.0,3.0,22.0,4.0,8.0,0.0,9.0,1.0,13.0,3.0,13.0,12.0,11.0,3.0,3.0,2.0,72.0,28.0,3.0,2.0,0.0,0.0,0.0,8.0,611.0,242.0,541.0,151.0,89.0,62.0,0
Santos,Ponte Preta,4.0,6.0,3.0,6.0,7.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,14.0,6.0,2.0,1.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Santos,Ponte Preta,5.0,6.0,6.0,5.0,13.0,19.0,2.0,8.0,10.0,10.0,3.0,9.0,14.0,11.0,5.0,6.0,0.0,1.0,57.0,43.0,3.0,2.0,0.0,0.0,5.0,2.0,484.0,328.0,401.0,260.0,83.0,79.0,2
Santos,Ponte Preta,4.0,2.0,9.0,3.0,13.0,9.0,0.0,4.0,7.0,4.0,6.0,5.0,17.0,13.0,5.0,2.0,2.0,3.0,57.0,43.0,3.0,4.0,0.0,0.0,2.0,4.0,560.0,423.0,485.0,344.0,87.0,81.0,1
